region_id,region_type,zipcode,state,metro_area,city,county
94745,zip,85029,AZ,"Phoenix-Mesa-Chandler, AZ",Phoenix,Maricopa County
88043,zip,68516,NE,"Lincoln, NE",Lincoln,Lancaster County
91748,zip,77099,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
74166,zip,37087,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Lebanon,Wilson County
69773,zip,28210,NC,"Charlotte-Concord-Gastonia, NC-SC",Charlotte,Mecklenburg County
399658,zip,85295,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
399730,zip,84081,UT,"Salt Lake City, UT",West Jordan,Salt Lake County
96582,zip,92009,CA,"San Diego-Chula Vista-Carlsbad, CA",Carlsbad,San Diego County
79741,zip,49424,MI,"Grand Rapids-Kentwood, MI",Holland,Ottawa County
84644,zip,60645,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
81341,zip,53511,WI,"Janesville-Beloit, WI",Beloit,Rock County
83942,zip,59102,MT,"Billings, MT",Billings,Yellowstone County
82189,zip,55337,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Burnsville,Dakota County
97753,zip,94546,CA,"San Francisco-Oakland-Berkeley, CA",Castro Valley,Alameda County
98451,zip,95843,CA,"Sacramento-Roseville-Folsom, CA",Antelope,Sacramento County
84378,zip,60126,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elmhurst,DuPage County
62047,zip,11237,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
92491,zip,78541,TX,"McAllen-Edinburg-Mission, TX",Edinburg,Hidalgo County
97760,zip,94553,CA,"San Francisco-Oakland-Berkeley, CA",Martinez,Contra Costa County
99251,zip,97401,OR,"Eugene-Springfield, OR",Eugene,Lane County
99519,zip,98034,WA,"Seattle-Tacoma-Bellevue, WA",Kirkland,King County
68873,zip,26060,WV,"Wheeling, WV-OH",Valley Grove,Ohio County
93006,zip,79546,TX,nan,Rotan,Fisher County
87461,zip,67108,KS,"Wichita, KS",Mount Hope,Sedgwick County
64551,zip,16340,PA,"Warren, PA",Pittsfield,Warren County
77163,zip,44423,OH,"Salem, OH",Hanoverton,Columbiana County
79335,zip,48725,MI,nan,Caseville,Huron County
86785,zip,65337,MO,"Sedalia, MO",La Monte,Pettis County
75149,zip,39108,MS,nan,McCool,Choctaw County
85402,zip,62288,IL,nan,Steeleville,Randolph County
82850,zip,56433,MN,nan,Akeley,Hubbard County
86485,zip,64490,MO,"St. Joseph, MO-KS",Stewartsville,DeKalb County
62447,zip,12173,NY,"Hudson, NY",Stuyvesant,Columbia County
62939,zip,13076,NY,"Syracuse, NY",Hastings,Oswego County
74911,zip,38621,MS,nan,Sarah,Panola County
98095,zip,95311,CA,nan,Coulterville,Mariposa County
76447,zip,42784,KY,"Elizabethtown-Fort Knox, KY",Upton,Hardin County
92078,zip,77650,TX,"Houston-The Woodlands-Sugar Land, TX",Port Bolivar,Galveston County
87772,zip,67861,KS,nan,Leoti,Wichita County
94324,zip,83822,ID,"Sandpoint, ID",Oldtown,Bonner County
74829,zip,38461,TN,nan,Hohenwald,Lewis County
90165,zip,73754,OK,"Enid, OK",Lahoma,Garfield County
67587,zip,23185,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Williamsburg,Williamsburg City
79740,zip,49423,MI,"Holland, MI",Holland,Allegan County
91400,zip,76445, TX, Eastland County, Desdemona,
84643,zip,60644,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
72259,zip,32835,FL,"Orlando-Kissimmee-Sanford, FL",Orlando,Orange County
65943,zip,19464,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Pottstown,Montgomery County
72429,zip,33126,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami,Miami-Dade County
90045,zip,73505,OK,"Lawton, OK",Lawton,Comanche County
62035,zip,11224,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
84637,zip,60637,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cook County
81422,zip,53704,WI,"Madison, WI",Madison,Dane County
78449,zip,47130,IN,"Louisville/Jefferson County, KY-IN",Jeffersonville,Clark County
71343,zip,30907,GA,"Augusta-Richmond County, GA-SC",Martinez,Columbia County
95366,zip,87401,NM,"Farmington, NM",Farmington,San Juan County
96844,zip,92374,CA,"Riverside-San Bernardino-Ontario, CA",Redlands,San Bernardino County
70970,zip,30228,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Hampton,Henry County
91342,zip,76265,TX,nan,Saint Jo,Montague County
89698,zip,72675,AR,nan,Saint Joe,Searcy County
76898,zip,43933,OH,"Wheeling, WV-OH",Jacobsburg,Belmont County
70135,zip,28685,NC,"North Wilkesboro, NC",Traphill,Wilkes County
86993,zip,65771,MO,"Branson, MO",nan,Taney County
88198,zip,68832,NE,"Grand Island, NE",Doniphan,Hall County
63600,zip,14550,NY,nan,Silver Springs,Wyoming County
66283,zip,20197,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Waterford,Loudoun County
64523,zip,16256,PA,"Indiana, PA",Smicksburg,Indiana County
59439,zip,4289,ME,nan,West Paris,Oxford County
80527,zip,50676,IA,"Waterloo-Cedar Falls, IA",Tripoli,Bremer County
93825,zip,81630,CO,"Glenwood Springs, CO",De Beque,Garfield County
81380,zip,53556,WI,nan,Lone Rock,Richland County
69124,zip,26719,WV,"Cumberland, MD-WV",Fort Ashby,Mineral County
70940,zip,30172, GA, Rome, Floyd County,
83084,zip,57026,SD,"Brookings, SD",nan,Brookings County
86487,zip,64492,MO,"Kansas City, MO-KS",Plattsburg,Clinton County
64080,zip,15424,PA,"Somerset, PA",Confluence,Somerset County
78380,zip,46978,IN,"Logansport, IN",Royal Center,Cass County
68673,zip,25621,WV,nan,Gilbert,Mingo County
59079,zip,3255,NH,"Concord, NH",Newbury,Merrimack County
80743,zip,51551,IA,"Omaha-Council Bluffs, NE-IA",Malvern,Mills County
65190,zip,17813,PA,"Selinsgrove, PA",Beavertown,Snyder County
73539,zip,35610,AL,"Florence-Muscle Shoals, AL",Anderson,Lauderdale County
78532,zip,47326,IN,nan,Bryant,Jay County
81368,zip,53543,WI,"Madison, WI",Highland,Iowa County
62465,zip,12193,NY,"Albany-Schenectady-Troy, NY",Westerlo,Albany County
98212,zip,95452,CA,"Santa Rosa-Petaluma, CA",Kenwood,Sonoma County
73193,zip,34739,FL,"Orlando-Kissimmee-Sanford, FL",Kenansville,Osceola County
98584,zip,96055,CA,"Red Bluff, CA",Los Molinos,Tehama County
84599,zip,60586,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Plainfield,Will County
78942,zip,48066,MI,"Detroit-Warren-Dearborn, MI",Roseville,Macomb County
97958,zip,95060,CA,"Santa Cruz-Watsonville, CA",Santa Cruz,Santa Cruz County
72713,zip,33610,FL,"Tampa-St. Petersburg-Clearwater, FL",East Lake-Orient Park,Hillsborough County
98532,zip,95982,CA,"Yuba City, CA",Sutter,Sutter County
88431,zip,70040,LA,"New Orleans-Metairie, LA",Braithwaite,Plaquemines Parish
88156,zip,68769,NE,"Norfolk, NE",Plainview,Pierce County
74538,zip,37881,TN,nan,Mooresburg,Hancock County
74918,zip,38629,MS,nan,Falkner,Tippah County
78338,zip,46919,IN,"Marion, IN",Converse,Grant County
85541,zip,62530,IL,"Springfield, IL",Divernon,Sangamon County
62458,zip,12185,NY,"Albany-Schenectady-Troy, NY",Valley Falls,Rensselaer County
79229,zip,48464,MI,"Detroit-Warren-Dearborn, MI",Otter Lake,Lapeer County
94090,zip,83262,ID,"Blackfoot, ID",Pingree,Bingham County
87775,zip,67864,KS,nan,Meade,Meade County
79433,zip,48860,MI,"Grand Rapids-Kentwood, MI",Muir,Ionia County
83416,zip,57735,SD,nan,Edgemont,Fall River County
60846,zip,7865,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Port Murray,Hunterdon County
87743,zip,67756,KS,nan,Saint Francis,Cheyenne County
81757,zip,54539,WI,nan,Lake Tomahawk,Oneida County
70611,zip,29628,SC,nan,Calhoun Falls,Abbeville County
64673,zip,16646,PA,"Johnstown, PA",Hastings,Cambria County
64821,zip,16936,PA,nan,Millerton,Tioga County
63060,zip,13327,NY,nan,Croghan,Lewis County
98896,zip,96760,HI,"Hilo, HI",Kurtistown,Hawaii County
64291,zip,15747,PA,"Indiana, PA",Home,Indiana County
92431,zip,78389,TX,"Beeville, TX",nan,Bee County
65382,zip,18218,PA,"Pottsville, PA",Coaldale,Schuylkill County
75553,zip,40177,KY,"Elizabethtown-Fort Knox, KY",West Point,Hardin County
80718,zip,51521,IA,"Omaha-Council Bluffs, NE-IA",Avoca,Pottawattamie County
89477,zip,72326,AR,"Forrest City, AR",Colt,Saint Francis County
85791,zip,62926,IL,nan,Dongola,Union County
80806,zip,52041,IA,nan,Earlville,Delaware County
96854,zip,92391,CA,"Riverside-San Bernardino-Ontario, CA",Lake Arrowhead,San Bernardino County
85130,zip,61744,IL,"Bloomington, IL",Gridley,McLean County
87839,zip,68061,NE,nan,Tekamah,Burt County
82404,zip,55723,MN,"Duluth, MN-WI",Angora,Saint Louis County
81967,zip,54909,WI,"Stevens Point, WI",Almond,Portage County
68446,zip,25082,WV,"Point Pleasant, WV-OH",Fraziers Bottom,Mason County
82219,zip,55368,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Norwood Young America,Carver County
85252,zip,62001,IL,"St. Louis, MO-IL",Alhambra,Madison County
77250,zip,44634,OH,"Salem, OH",Homeworth,Columbiana County
63300,zip,13797,NY,"Binghamton, NY",Lisle,Broome County
73844,zip,36353,AL,"Dothan, AL",Newville,Henry County
90380,zip,74369,OK,nan,Welch,Craig County
75896,zip,41055,KY,"Maysville, KY",nan,Mason County
95499,zip,87937,NM,"Las Cruces, NM",Las Cruces,Dona Ana County
85035,zip,61534,IL,"Peoria, IL",Green Valley,Tazewell County
81538,zip,54014,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Hager City,Pierce County
84743,zip,60963,IL,"Danville, IL",Rossville,Vermilion County
82525,zip,55965,MN,"Rochester, MN",Preston,Fillmore County
76299,zip,42286,KY,nan,Trenton,Todd County
78232,zip,46732,IN,"Kendallville, IN",Cromwell,Noble County
78701,zip,47619,IN,"Evansville, IN-KY",nan,Warrick County
75955,zip,41189,KY,nan,Tollesboro,Lewis County
74880,zip,38568,TN,nan,Hilham,Clay County
97211,zip,93285,CA,"Bakersfield, CA",Wofford Heights,Kern County
59714,zip,4928,ME,"Bangor, ME",Corinna,Penobscot County
67008,zip,21737,MD,"Baltimore-Columbia-Towson, MD",Glenwood,Howard County
64416,zip,16034,PA,"Pittsburgh, PA",Fenelton,Butler County
75886,zip,41043,KY,"Cincinnati, OH-KY-IN",Foster,Bracken County
94195,zip,83526, ID, Idaho County, Ferdinand,
65368,zip,18103,PA,"Allentown-Bethlehem-Easton, PA-NJ",Allentown,Lehigh County
94525,zip,84308, UT," Logan, UT-ID", Cache County, Cornish
97920,zip,95008,CA,"San Jose-Sunnyvale-Santa Clara, CA",Campbell,Santa Clara County
62086,zip,11374,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
66828,zip,21218,MD,"Baltimore-Columbia-Towson, MD",Baltimore,Baltimore City
72543,zip,33324,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Plantation,Broward County
96646,zip,92104,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
99255,zip,97405,OR,"Eugene-Springfield, OR",Eugene,Lane County
60569,zip,7060,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Plainfield,Union County
72354,zip,33016,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Hialeah,Miami-Dade County
64009,zip,15301,PA,"Pittsburgh, PA",Washington,Washington County
75422,zip,39759,MS,"Starkville, MS",Starkville,Oktibbeha County
92220,zip,78041,TX,"Laredo, TX",Laredo,Webb County
97758,zip,94551,CA,"San Francisco-Oakland-Berkeley, CA",Livermore,Alameda County
92230,zip,78055,TX,"San Antonio-New Braunfels, TX",Medina,Bandera County
72867,zip,33857,FL,"Sebring-Avon Park, FL",Lorida,Highlands County
75320,zip,39478,MS,nan,Sandy Hook,Walthall County
74309,zip,37335,TN,nan,Flintville,Lincoln County
71508,zip,31323,GA,"Hinesville, GA",Riceboro,Liberty County
75658,zip,40374,KY,"Mount Sterling, KY",Sharpsburg,Bath County
89851,zip,73014,OK,"Oklahoma City, OK",nan,Canadian County
80873,zip,52203,IA,nan,Amana,Iowa County
90032,zip,73456,OK,nan,nan,Jefferson County
82496,zip,55932,MN,"Rochester, MN",Elgin,Wabasha County
82893,zip,56511,MN,nan,Audubon,Becker County
73681,zip,36006,AL,"Montgomery, AL",Billingsley,Autauga County
97311,zip,93527,CA,nan,Inyokern,Inyo County
75494,zip,40046,KY,"Louisville/Jefferson County, KY-IN",Mount Eden,Spencer County
69666,zip,28020,NC,"Shelby, NC",Casar,Cleveland County
74754,zip,38317,TN,nan,Bruceton,Carroll County
91552,zip,76701,TX,"Waco, TX",Waco,McLennan County
69528,zip,27829,NC,"Greenville, NC",nan,Pitt County
98254,zip,95524,CA,"Eureka-Arcata, CA",Bayside,Humboldt County
71292,zip,30730,GA,"Summerville, GA",Lyerly,Chattooga County
67890,zip,23954,VA,nan,Meherrin,Prince Edward County
93864,zip,82054,WY,"Cheyenne, WY",Carpenter,Laramie County
94627,zip,84645,UT,"Provo-Orem, UT",nan,Juab County
86919,zip,65668,MO,nan,Hermitage,Hickory County
80804,zip,52039,IA,"Dubuque, IA",Durango,Dubuque County
87407,zip,67017,KS,"Wichita, KS",Benton,Butler County
88296,zip,68979,NE,nan,Sutton,Clay County
92009,zip,77534,TX,"Houston-The Woodlands-Sugar Land, TX",Danbury,Brazoria County
81801,zip,54627,WI,nan,Ettrick,Trempealeau County
63775,zip,14847,NY,"Seneca Falls, NY",Interlaken,Seneca County
83590,zip,58278,ND,"Grand Forks, ND-MN",Thompson,Grand Forks County
86526,zip,64648,MO,nan,nan,Daviess County
78016,zip,46182,IN,"Indianapolis-Carmel-Anderson, IN",Waldron,Shelby County
69948,zip,28435,NC,"Wilmington, NC",Currie,Pender County
68051,zip,24225,VA,nan,nan,Russell County
69729,zip,28119,NC,"Charlotte-Concord-Gastonia, NC-SC",Morven,Anson County
79866,zip,49680,MI,"Traverse City, MI",South Boardman,Kalkaska County
96664,zip,92122,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego,San Diego County
72103,zip,32608,FL,"Gainesville, FL",Gainesville,Alachua County
65811,zip,19144,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,Philadelphia County
96046,zip,90065,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
90646,zip,75044,TX,"Dallas-Fort Worth-Arlington, TX",Garland,Dallas County
90660,zip,75060,TX,"Dallas-Fort Worth-Arlington, TX",Irving,Dallas County
90316,zip,74133,OK,"Tulsa, OK",Tulsa,Tulsa County
94165,zip,83440,ID,"Rexburg, ID",Rexburg,Madison County
70929,zip,30157,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dallas,Paulding County
88790,zip,70769,LA,"Baton Rouge, LA",Prairieville,Ascension Parish
62038,zip,11228,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Kings County
77260,zip,44646,OH,"Canton-Massillon, OH",Massillon,Stark County
89249,zip,71913,AR,"Hot Springs, AR",Hot Springs,Garland County
73596,zip,35758,AL,"Huntsville, AL",Madison,Madison County
100014,zip,98902,WA,"Yakima, WA",Yakima,Yakima County
85992,zip,63303,MO,"St. Louis, MO-IL",Saint Charles,Saint Charles County
96996,zip,92692,CA,"Los Angeles-Long Beach-Anaheim, CA",Mission Viejo,Orange County
97807,zip,94605,CA,"San Francisco-Oakland-Berkeley, CA",Oakland,Alameda County
60322,zip,6457,CT,"Hartford-East Hartford-Middletown, CT",Middletown,Middlesex County
61939,zip,10952,NY,"New York-Newark-Jersey City, NY-NJ-PA",Monsey,Rockland County
72720,zip,33617,FL,"Tampa-St. Petersburg-Clearwater, FL",Temple Terrace,Hillsborough County
96004,zip,90023,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
94880,zip,85296,AZ,"Phoenix-Mesa-Chandler, AZ",Gilbert,Maricopa County
91852,zip,77338,TX,"Houston-The Woodlands-Sugar Land, TX",Humble,Harris County
61805,zip,10465,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Bronx County
98953,zip,96822,HI,"Urban Honolulu, HI",Honolulu,Honolulu County
69444,zip,27604,NC,"Raleigh-Cary, NC",Raleigh,Wake County
92705,zip,78840,TX,"Del Rio, TX",Del Rio,Val Verde County
84376,zip,60123,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Elgin,Kane County
74056,zip,36830,AL,"Auburn-Opelika, AL",Auburn,Lee County
81563,zip,54115,WI,"Green Bay, WI",De Pere,Brown County
61051,zip,08324, NJ," Vineland-Bridgeton, NJ", Cumberland County, Heislerville
93394,zip,80443,CO,"Breckenridge, CO",Frisco,Summit County
78125,zip,46382,IN,"Michigan City-La Porte, IN",nan,La Porte County
60916,zip,8021,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Lindenwold,Camden County
88370,zip,69170, NE," North Platte, NE", Lincoln County, Wellfleet
72717,zip,33614,FL,"Tampa-St. Petersburg-Clearwater, FL",Egypt Lake-Leto,Hillsborough County
66566,zip,20706,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Lanham Seabrook,Prince Georges County
74079,zip,36871,AL,"Columbus, GA-AL",Pittsview,Russell County
85226,zip,61914,IL,nan,Bethany,Moultrie County
63585,zip,14533,NY,"Rochester, NY",Piffard,Livingston County
67963,zip,24070,VA,"Roanoke, VA",Catawba,Craig County
78852,zip,47946,IN,nan,Francesville,Pulaski County
62629,zip,12516,NY,"Hudson, NY",Copake,Columbia County
85861,zip,63015,MO,"St. Louis, MO-IL",Catawissa,Franklin County
82232,zip,55381,MN,"Hutchinson, MN",Silver Lake,McLeod County
71415,zip,31066,GA,"Macon-Bibb County, GA",Musella,Crawford County
63861,zip,15050,PA,"Pittsburgh, PA",Hookstown,Beaver County
59627,zip,4684,ME,nan,Surry,Hancock County
90798,zip,75246,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,Dallas County
69407,zip,27553,NC,"Henderson, NC",Manson,Vance County
71113,zip,30420,GA,nan,Cobbtown,Tattnall County
78570,zip,47380,IN,nan,Ridgeville,Randolph County
85193,zip,61849,IL,"Champaign-Urbana, IL",Homer,Champaign County
90501,zip,74727,OK,nan,Boswell,Choctaw County
87647,zip,67547,KS,nan,Kinsley,Edwards County
87818,zip,68031,NE,"Fremont, NE",Hooper,Dodge County
76051,zip,41553,KY,nan,Phelps,Pike County
78354,zip,46939,IN,nan,Kewanna,Fulton County
59146,zip,3574,NH,"Lebanon, NH-VT",Bethlehem,Grafton County
86929,zip,65682,MO,nan,Lockwood,Dade County
90732,zip,75155,TX,"Corsicana, TX",Rice,Navarro County
82501,zip,55939,MN,"Rochester, MN",Harmony,Fillmore County
91368,zip,76366,TX,"Wichita Falls, TX",Holliday,Archer County
78860,zip,47957,IN,nan,Medaryville,Pulaski County
82691,zip,56208,MN,nan,nan,Swift County
86857,zip,65588,MO,nan,Winona,Shannon County
77249,zip,44633,OH,nan,Holmesville,Holmes County
75452,zip,39846,GA,nan,Edison,Calhoun County
87715,zip,67669,KS,nan,Stockton,Rooks County
96617,zip,92061,CA,"San Diego-Chula Vista-Carlsbad, CA",Pauma Valley,San Diego County
72873,zip,33865,FL,"Wauchula, FL",Ona,Hardee County
80247,zip,50250,IA,nan,Stuart,Adair County
69565,zip,27869,NC,"Roanoke Rapids, NC",Rich Square,Northampton County
77796,zip,45761,OH,"Athens, OH",Millfield,Athens County
90482,zip,74637,OK,"Tulsa, OK",Fairfax,Osage County
67444,zip,22937,VA,"Charlottesville, VA",Esmont,Albemarle County
70110,zip,28660,NC,"Charlotte-Concord-Gastonia, NC-SC",Olin,Iredell County
74876,zip,38563,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Gordonsville,Smith County
84254,zip,59920,MT,"Kalispell, MT",Proctor,Flathead County
98860,zip,96719,HI,"Hilo, HI",Kapaau,Hawaii County
93005,zip,79545,TX,"Sweetwater, TX",Roscoe,Nolan County
83168,zip,57225,SD,nan,Clark,Clark County
78391,zip,46991,IN,"Marion, IN",Van Buren,Grant County
70583,zip,29596,SC,"Bennettsville, SC",Wallace,Marlboro County
62730,zip,12764,NY,nan,Narrowsburg,Sullivan County
91105,zip,75847,TX,nan,Kennard,Houston County
81551,zip,54082,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Houlton,Saint Croix County
68500,zip,25181,WV,"Charleston, WV",Seth,Boone County
90236,zip,74022,OK,"Bartlesville, OK",nan,Washington County
85619,zip,62668,IL,"Jacksonville, IL",Murrayville,Morgan County
85631,zip,62685,IL,"St. Louis, MO-IL",Shipman,Macoupin County
67535,zip,23106,VA,"Richmond, VA",Aylett,King William County
64458,zip,16124,PA,"Youngstown-Warren-Boardman, OH-PA",Fredonia,Mercer County
69110,zip,26679,WV,nan,Mount Nebo,Nicholas County
86098,zip,63546,MO,"Kirksville, MO",nan,Adair County
82677,zip,56173, MN, Rock County, Steen,
70817,zip,30032,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Decatur,Dekalb County
99092,zip,97123,OR,"Portland-Vancouver-Hillsboro, OR-WA",Hillsboro,Washington County
94380,zip,84010,UT,"Ogden-Clearfield, UT",Bountiful,Davis County
70096,zip,28645,NC,"Hickory-Lenoir-Morganton, NC",Lenoir,Caldwell County
99589,zip,98133,WA,"Seattle-Tacoma-Bellevue, WA",Shoreline,King County
72182,zip,32738,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Deltona,Volusia County
96038,zip,90057,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
94819,zip,85224,AZ,"Phoenix-Mesa-Chandler, AZ",Chandler,Maricopa County
97107,zip,93036,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,Ventura County
90687,zip,75093,TX,"Dallas-Fort Worth-Arlington, TX",Plano,Collin County
94807,zip,85212,AZ,"Phoenix-Mesa-Chandler, AZ",Mesa,Maricopa County
69209,zip,27106,NC,"Winston-Salem, NC",Winston-Salem,Forsyth County
66744,zip,21043,MD,"Baltimore-Columbia-Towson, MD",Ellicott City,Howard County
97693,zip,94303,CA,"San Francisco-Oakland-Berkeley, CA",East Palo Alto,San Mateo County
62170,zip,11590,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westbury,Nassau County
90628,zip,75023,TX,"Dallas-Fort Worth-Arlington, TX",Plano,Collin County
70383,zip,29229,SC,"Columbia, SC",Columbia,Richland County
91742,zip,77093,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
86716,zip,65202,MO,"Columbia, MO",Columbia,Boone County
77529,zip,45238,OH,"Cincinnati, OH-KY-IN",Cincinnati,Hamilton County
72201,zip,32767,FL,"Orlando-Kissimmee-Sanford, FL",Paisley,Lake County
58822,zip,2630,MA,"Barnstable Town, MA",Barnstable,Barnstable County
65330,zip,18053,PA,"Allentown-Bethlehem-Easton, PA-NJ",Germansville,Lehigh County
59927,zip,5487,VT,nan,Starksboro,Addison County
87162,zip,66413,KS,"Topeka, KS",Burlingame,Osage County
78009,zip,46171,IN,"Indianapolis-Carmel-Anderson, IN",Reelsville,Putnam County
81875,zip,54754,WI,nan,Merrillan,Jackson County
87693,zip,67642,KS,nan,Hill City,Graham County
77000,zip,44099,OH,"Ashtabula, OH",Windsor,Ashtabula County
68006,zip,24136,VA,"Blacksburg-Christiansburg, VA",Pembroke,Giles County
68653,zip,25557,WV,"Charleston, WV",Ranger,Lincoln County
74861,zip,38547,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",nan,Smith County
80606,zip,51038,IA,nan,Merrill,Plymouth County
79647,zip,49264,MI,"Lansing-East Lansing, MI",Onondaga,Ingham County
77622,zip,45363,OH,"Sidney, OH",Russia,Shelby County
81728,zip,54491,WI,nan,White Lake,Langlade County
59140,zip,3467,NH,"Keene, NH",Westmoreland,Cheshire County
85169,zip,61816, IL," Champaign-Urbana, IL", Champaign County, Broadlands
60944,zip,8053,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Evesham Township,Burlington County
91730,zip,77081,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,Harris County
88539,zip,70301,LA,"Houma-Thibodaux, LA",Thibodaux,Lafourche Parish
94639,zip,84660,UT,"Provo-Orem, UT",Spanish Fork,Utah County
98369,zip,95678,CA,"Sacramento-Roseville-Folsom, CA",Roseville,Placer County
96870,zip,92410,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino,San Bernardino County
60884,zip,7960,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morristown,Morris County
98431,zip,95822,CA,"Sacramento-Roseville-Folsom, CA",Sacramento,Sacramento County
96014,zip,90033,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
78483,zip,47201,IN,"Columbus, IN",Columbus,Bartholomew County
99636,zip,98223,WA,"Seattle-Tacoma-Bellevue, WA",Arlington,Snohomish County
99827,zip,98501,WA,"Olympia-Lacey-Tumwater, WA",Olympia,Thurston County
96522,zip,91789,CA,"Los Angeles-Long Beach-Anaheim, CA",Walnut,Los Angeles County
98306,zip,95610,CA,"Sacramento-Roseville-Folsom, CA",Citrus Heights,Sacramento County
96623,zip,92069,CA,"San Diego-Chula Vista-Carlsbad, CA",San Marcos,San Diego County
86022,zip,63368,MO,"St. Louis, MO-IL",O Fallon,Saint Charles County
70518,zip,29501,SC,"Florence, SC",Florence,Florence County
95057,zip,85719,AZ,"Tucson, AZ",Tucson,Pima County
417442,zip,85138,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa,Pinal County
96858,zip,92395,CA,"Riverside-San Bernardino-Ontario, CA",Victorville,San Bernardino County
80566,zip,50864,IA,nan,nan,Montgomery County
62464,zip,12192,NY,nan,West Coxsackie,Greene County
70499,zip,29468,SC,"Charleston-North Charleston, SC",Pineville,Berkeley County
84708,zip,60922,IL,nan,nan,Iroquois County
59875,zip,5363,VT,nan,Wilmington,Windham County
90181,zip,73773,OK,"Enid, OK",Waukomis,Garfield County
71676,zip,31789,GA,"Albany, GA",Sumner,Worth County
75456,zip,39859,GA,nan,Iron City,Seminole County
81493,zip,53932,WI,"Madison, WI",Fall River,Columbia County
100071,zip,99029,WA,"Spokane-Spokane Valley, WA",Reardan,Spokane County
85739,zip,62868,IL,nan,Noble,Richland County
71496,zip,31309,GA,"Hinesville, GA",Fleming,Liberty County
84201,zip,59826,MT,"Missoula, MT",Condon,Missoula County
84771,zip,61030,IL,"Rochelle, IL",Forreston,Ogle County
81827,zip,54655,WI,nan,Soldiers Grove,Crawford County
84048,zip,59432, MT, Pondera County, Valier,
62099,zip,11413,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,Queens County
95914,zip,89436,NV,"Reno, NV",Sparks,Washoe County
96375,zip,91352,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles County
72173,zip,32725,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Deltona,Volusia County
90741,zip,75165,TX,"Dallas-Fort Worth-Arlington, TX",Waxahachie,Ellis County
69242,zip,27215,NC,"Burlington, NC",Burlington,Alamance County
79416,zip,48843,MI,"Detroit-Warren-Dearborn, MI",Howell,Livingston County
92354,zip,78258,TX,"San Antonio-New Braunfels, TX",San Antonio,Bexar County
70592,zip,29607,SC,"Greenville-Anderson, SC",Greenville,Greenville County
